410	test_requests.py => tests/test_requests.py
402	requests/packages/urllib3/contrib/socks.py
402	requests/packages/{charade => chardet}/langhebrewmodel.py
402	requests/packages/chardet2/langhebrewmodel.py
400	requests/packages/chardet2/chardistribution.py
400	requests/packages/chardet2/langthaimodel.py
400	requests/packages/{charade => chardet}/langthaimodel.py
399	requests/packages/urllib3/contrib/ntlmpool.py
398	requests/packages/chardet/charsetprober.py
394	requests/packages/oreos/cookiejar.py
394	requests/packages/urllib3/__init__.py
392	requests/packages/urllib3/fields.py
386	requests/packages/chardet/langturkishmodel.py
385	requirements.txt
379	requests/compat.py
374	requests/status_codes.py
372	requests/packages/urllib3/six.py
370	requests/packages/charade/sbcharsetprober.py
362	requests/config.py
361	requests/packages/chardet/sbcsgroupprober.py
348	.travis.yml
342	AUTHORS.rst
341	tests/test_testserver.py
338	requests/packages/{charade => chardet}/universaldetector.py
338	docs/_templates/hacks.html
332	requests/packages/__init__.py
329	src/requests/adapters.py
324	requests/packages/urllib3/util/connection.py
322	requests/packages/urllib3/packages/ssl_match_hostname/_implementation.py
320	docs/dev/todo.rst
320	requests/packages/charade/charsetgroupprober.py
311	requests/packages/chardet/gb2312prober.py
311	requests/packages/chardet/euctwprober.py
310	requests/packages/chardet2/universaldetector.py
308	requests/packages/chardet/big5prober.py
308	requests/packages/chardet/euckrprober.py
304	tests/testserver/server.py
300	docs/community/faq.rst
296	requests/defaults.py
295	docs/user/install.rst
285	requests/exceptions.py
283	appveyor.yml
282	testserver/server.py
278	requests/packages/{charade => chardet}/latin1prober.py
276	tests/test_structures.py
271	requests/packages/charade/sjisprober.py
270	requests/packages/chardet2/latin1prober.py
270	requests/packages/urllib3/packages/ssl_match_hostname/__init__.py
268	requests/packages/charade/eucjpprober.py
268	requests/packages/oauthlib/oauth1/rfc5849/parameters.py
265	docs/community/vulnerabilities.rst
264	requests/packages/oauthlib/oauth2/draft25/tokens.py
260	docs/_themes/kr/static/small_flask.css
260	requests/packages/chardet/mbcsgroupprober.py
258	requests/packages/charade/mbcharsetprober.py
256	requests/packages/urllib3/util/request.py
256	docs/community/sponsors.rst
254	requests/packages/charade/escprober.py
246	requests/compat.py.orig
245	LICENSE
243	docs/_static/custom.css
241	requests/packages/charade/sbcsgroupprober.py
240	requests/packages/{charade => chardet}/sbcharsetprober.py
238	tests/test_requests_ext.py
238	requests/packages/idna/codec.py
235	docs/user/authentication.rst
232	docs/_static/konami.js
231	.github/workflows/run-tests.yml
228	requests/packages/charade/utf8prober.py
228	requests/packages/chardet/__init__.py
224	docs/Makefile
220	docs/community/out-there.rst
218	requests/hooks/response.py
215	docs/community/support.rst
214	docs/_templates/layout.html
214	requests/__version__.py
214	requests/packages/chardet2/sbcharsetprober.py
212	requests/packages/{charade => chardet}/charsetgroupprober.py
211	requests/packages/chardet/constants.py
209	tests/api_tests.py
205	docs/user/intro.rst
198	requests/packages/oauthlib/oauth1/rfc5849/utils.py
196	Pipfile
194	requests/packages/chardet2/charsetgroupprober.py
190	docs/_themes/kr/layout.html
189	requests/packages/charade/codingstatemachine.py
182	requests/packages/{charade => chardet}/sjisprober.py
182	requests/packages/urllib3/util/response.py
181	.github/workflows/codeql-analysis.yml
180	requests/packages/{charade => chardet}/eucjpprober.py
174	requests/packages/chardet2/eucjpprober.py
172	requests/packages/chardet2/sjisprober.py
172	requests/packages/{charade => chardet}/mbcharsetprober.py
172	requests/packages/{charade => chardet}/escprober.py
169	requests/hooks/__init__.py
166	requests/packages/chardet2/mbcharsetprober.py
162	requests/packages/chardet2/escprober.py
158	requests/packages/charade/mbcsgroupprober.py
156	requests/help.py
154	requests/packages/chardet2/utf8prober.py
152	requests/packages/{charade => chardet}/utf8prober.py
152	requests/packages/chardet/enums.py
144	_azure-pipelines/template-windows.yml
139	AUTHORS
